TIME	ALTITUDE	ORIENTATION_X	ORIENTATION_Y	ORIENTATION_Z	ANGVELOCITY_X	ANGVELOCITY_Y	ANGVELOCITY_Z	LINEARACCEL_X	LINEARACCEL_Y	LINEARACCEL_Z	MAGNETOMETER_X	MAGNETOMETER_Y	MAGNETOMETER_Z	ACCELEROMETER_X	ACCELEROMETER_Y	ACCELEROMETER_Z	GRAVITY_X	GRAVITY_Y	GRAVITY_Z	
4679471 4.99	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.11	0.04	0.02	14.00	39.06	-8.19	-0.68	-9.51	-2.10	-0.57	-9.55	-2.13	
4679549 4.94	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.09	0.03	0.01	15.06	40.19	-8.06	-0.67	-9.52	-2.11	-0.57	-9.55	-2.13	
4679627 4.99	213.75	-3.31	102.56	0.00	-0.00	-0.00	-0.11	0.03	0.00	14.25	39.75	-9.00	-0.68	-9.52	-2.14	-0.57	-9.55	-2.13	
4679707 5.02	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.08	0.03	0.01	15.50	39.50	-8.50	-0.65	-9.52	-2.11	-0.57	-9.55	-2.13	
4679787 4.95	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.09	0.01	-0.02	14.69	39.50	-9.75	-0.67	-9.53	-2.16	-0.57	-9.55	-2.13	
4679867 4.96	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.10	0.04	0.01	15.06	40.19	-7.69	-0.67	-9.51	-2.11	-0.57	-9.55	-2.13	
4679947 5.04	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.09	0.04	0.01	14.25	39.06	-9.38	-0.67	-9.50	-2.11	-0.57	-9.55	-2.13	
4680024 5.07	213.75	-3.31	102.56	-0.00	0.00	-0.00	-0.13	0.03	-0.01	14.69	38.75	-9.00	-0.70	-9.52	-2.15	-0.57	-9.55	-2.13	
4680102 5.07	213.75	-3.31	102.56	-0.00	-0.00	-0.00	-0.13	0.02	0.00	14.69	39.75	-8.50	-0.67	-9.50	-2.11	-0.57	-9.55	-2.13	
4680180 5.10	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.03	-0.02	15.75	39.50	-8.50	-0.68	-9.49	-2.12	-0.57	-9.55	-2.13	
4680260 5.14	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.10	0.06	0.01	15.06	39.06	-9.75	-0.68	-9.53	-2.14	-0.57	-9.55	-2.13	
4680420 5.15	213.75	-3.31	102.56	-0.00	-0.00	0.00	-0.10	0.02	-0.03	14.69	39.50	-8.50	-0.67	-9.52	-2.13	-0.57	-9.55	-2.13	
4680501 5.06	213.75	-3.31	102.56	-0.00	-0.00	0.00	-0.11	0.03	0.00	14.25	39.50	-9.00	-0.69	-9.51	-2.14	-0.57	-9.55	-2.13	
4680579 5.02	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.02	0.00	15.06	39.75	-8.50	-0.67	-9.53	-2.12	-0.57	-9.55	-2.13	
4680659 5.00	213.75	-3.31	102.56	0.00	0.01	0.00	-0.09	0.04	0.00	14.00	40.19	-9.00	-0.66	-9.50	-2.14	-0.57	-9.55	-2.13	
4680738 5.03	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.11	0.03	0.00	14.00	39.75	-9.38	-0.68	-9.52	-2.12	-0.57	-9.55	-2.13	
4680817 5.05	213.75	-3.31	102.56	-0.00	0.00	-0.00	-0.10	0.03	0.00	15.06	40.19	-8.50	-0.68	-9.52	-2.12	-0.57	-9.55	-2.13	
4680895 5.00	213.75	-3.31	102.56	-0.00	-0.00	-0.00	-0.09	0.02	0.00	15.06	39.75	-9.75	-0.67	-9.52	-2.14	-0.57	-9.55	-2.13	
4680973 5.10	213.75	-3.31	102.56	0.00	-0.00	-0.00	-0.12	0.04	0.00	14.25	40.19	-8.50	-0.66	-9.51	-2.16	-0.57	-9.55	-2.13	
4681053 5.09	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.03	0.01	15.06	39.50	-8.50	-0.68	-9.52	-2.11	-0.57	-9.55	-2.13	
4681130 5.10	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.11	0.03	-0.01	14.25	40.19	-9.00	-0.68	-9.51	-2.15	-0.57	-9.55	-2.13	
4681210 5.14	213.75	-3.31	102.56	0.00	-0.00	-0.00	-0.11	0.05	0.01	14.69	39.75	-7.69	-0.68	-9.50	-2.11	-0.57	-9.55	-2.13	
4681290 5.07	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.03	0.00	14.25	39.50	-9.38	-0.67	-9.52	-2.12	-0.57	-9.55	-2.13	
4681370 5.07	213.75	-3.31	102.56	-0.00	0.00	-0.00	-0.11	0.05	0.01	14.69	40.19	-9.75	-0.69	-9.49	-2.11	-0.57	-9.55	-2.13	
4681449 5.10	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.11	0.03	0.00	14.25	39.50	-10.19	-0.68	-9.51	-2.12	-0.57	-9.55	-2.13	
4681526 5.18	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.10	0.03	0.00	14.25	39.50	-9.00	-0.68	-9.51	-2.13	-0.57	-9.55	-2.13	
4681604 5.13	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.10	0.02	0.00	15.50	40.19	-8.50	-0.67	-9.51	-2.12	-0.57	-9.55	-2.13	
4681683 5.15	213.75	-3.31	102.56	0.00	-0.00	-0.00	-0.11	0.03	0.00	14.00	39.06	-8.50	-0.68	-9.51	-2.12	-0.57	-9.55	-2.13	
4681763 5.09	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.04	0.00	14.00	40.19	-9.00	-0.67	-9.51	-2.12	-0.57	-9.55	-2.13	
4681843 5.09	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.01	0.00	14.25	39.50	-8.19	-0.67	-9.53	-2.12	-0.57	-9.55	-2.13	
4681923 5.10	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.09	0.03	0.02	14.69	39.50	-9.00	-0.67	-9.51	-2.10	-0.57	-9.55	-2.13	
4682003 5.14	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.05	-0.01	14.25	40.19	-8.19	-0.68	-9.50	-2.14	-0.57	-9.55	-2.13	
4682079 5.10	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.10	0.03	-0.02	13.56	39.75	-9.00	-0.67	-9.51	-2.15	-0.57	-9.55	-2.13	
4682157 5.14	213.75	-3.31	102.56	0.00	0.00	0.00	-0.08	0.02	0.01	14.00	39.50	-8.50	-0.68	-9.50	-2.14	-0.57	-9.55	-2.13	
4682235 5.19	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.04	0.00	15.06	40.19	-9.00	-0.68	-9.52	-2.13	-0.57	-9.55	-2.13	
4682315 5.17	213.75	-3.31	102.56	0.00	-0.00	-0.00	-0.12	0.03	0.00	14.69	39.06	-8.50	-0.68	-9.51	-2.10	-0.57	-9.55	-2.13	
4682395 5.22	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.12	0.04	0.00	14.69	39.06	-8.19	-0.68	-9.52	-2.15	-0.57	-9.55	-2.13	
4682475 5.19	213.75	-3.31	102.56	0.00	0.00	0.00	-0.09	0.03	0.00	15.50	39.50	-8.50	-0.68	-9.51	-2.15	-0.57	-9.55	-2.13	
4682555 5.18	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.11	0.05	0.01	15.06	39.06	-8.50	-0.68	-9.49	-2.11	-0.57	-9.55	-2.13	
4682633 5.18	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.10	0.02	0.01	14.00	39.06	-8.50	-0.68	-9.53	-2.11	-0.57	-9.55	-2.13	
4682711 5.25	213.75	-3.31	102.56	-0.00	-0.00	-0.00	-0.11	0.04	0.00	14.25	39.75	-9.00	-0.68	-9.51	-2.13	-0.57	-9.55	-2.13	
4682789 5.20	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.10	0.04	0.00	14.00	39.75	-9.38	-0.67	-9.51	-2.13	-0.57	-9.55	-2.13	
4682868 5.24	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.10	0.03	0.00	14.69	39.75	-9.00	-0.68	-9.52	-2.10	-0.57	-9.55	-2.13	
4682947 5.16	213.75	-3.31	102.56	-0.00	0.00	-0.00	-0.11	0.02	0.00	14.25	39.50	-8.50	-0.68	-9.50	-2.13	-0.57	-9.55	-2.13	
4683027 5.13	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.11	0.02	0.00	14.69	39.75	-9.00	-0.69	-9.52	-2.13	-0.57	-9.55	-2.13	
4683114 5.09	213.75	-3.31	102.56	0.00	-0.00	-0.00	-0.12	0.04	0.01	15.06	39.50	-9.00	-0.69	-9.51	-2.11	-0.57	-9.55	-2.13	
4683193 5.16	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.11	0.02	0.02	14.25	39.06	-9.75	-0.69	-9.52	-2.10	-0.57	-9.55	-2.13	
4683272 5.23	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.10	0.04	0.00	14.69	39.50	-8.06	-0.67	-9.50	-2.13	-0.57	-9.55	-2.13	
4683351 5.20	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.09	0.05	0.01	14.69	40.19	-7.25	-0.67	-9.50	-2.11	-0.57	-9.55	-2.13	
4683430 5.21	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.10	0.04	0.00	14.69	40.19	-9.00	-0.68	-9.51	-2.13	-0.57	-9.55	-2.13	
4683509 5.19	213.75	-3.31	102.56	-0.00	-0.00	0.00	-0.09	0.03	0.00	14.25	39.50	-7.69	-0.66	-9.51	-2.12	-0.57	-9.55	-2.13	
4683587 5.23	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.10	0.04	0.00	14.69	39.75	-8.50	-0.68	-9.50	-2.13	-0.57	-9.55	-2.13	
4683667 5.21	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.05	-0.01	14.25	39.50	-8.19	-0.68	-9.49	-2.14	-0.57	-9.55	-2.13	
4683746 5.23	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.11	0.03	0.00	14.25	39.06	-9.00	-0.69	-9.51	-2.14	-0.57	-9.55	-2.13	
4683826 5.24	213.75	-3.31	102.56	0.00	0.00	0.00	-0.09	0.02	0.00	14.25	39.75	-9.75	-0.66	-9.52	-2.13	-0.57	-9.55	-2.13	
4683906 5.26	213.75	-3.31	102.56	0.00	0.00	0.00	-0.09	0.04	0.02	14.69	39.75	-8.50	-0.66	-9.51	-2.10	-0.57	-9.55	-2.13	
4683982 5.23	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.10	0.02	0.00	14.00	39.50	-8.19	-0.67	-9.52	-2.13	-0.57	-9.55	-2.13	
4684061 5.21	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.08	0.03	0.02	15.06	38.75	-9.38	-0.66	-9.51	-2.10	-0.57	-9.55	-2.13	
4684138 5.16	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.10	0.04	-0.01	14.00	40.56	-9.00	-0.68	-9.50	-2.15	-0.57	-9.55	-2.13	
4684218 5.21	213.75	-3.31	102.56	-0.00	-0.00	0.00	-0.09	0.03	0.00	14.69	40.56	-8.50	-0.67	-9.51	-2.14	-0.57	-9.55	-2.13	
4684298 5.20	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.12	0.02	0.00	14.25	39.75	-8.50	-0.70	-9.53	-2.12	-0.57	-9.55	-2.13	
4684378 5.21	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.14	0.02	0.01	14.00	39.75	-8.50	-0.71	-9.52	-2.11	-0.57	-9.55	-2.13	
4684457 5.19	213.75	-3.31	102.56	0.00	0.00	0.00	-0.09	0.03	0.00	14.69	39.75	-9.38	-0.67	-9.51	-2.12	-0.57	-9.55	-2.13	
4684534 5.14	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.09	0.02	-0.02	14.25	40.56	-8.50	-0.67	-9.52	-2.16	-0.57	-9.55	-2.13	
4684612 5.21	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.04	0.01	14.69	39.50	-8.50	-0.68	-9.51	-2.13	-0.57	-9.55	-2.13	
4684690 5.23	213.75	-3.31	102.56	0.00	0.00	0.00	-0.09	0.03	0.00	14.69	39.75	-8.19	-0.67	-9.52	-2.13	-0.57	-9.55	-2.13	
4684770 5.25	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.09	0.03	0.01	14.25	39.06	-8.50	-0.67	-9.52	-2.11	-0.57	-9.55	-2.13	
4684849 5.31	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.10	0.04	-0.01	14.25	39.75	-8.19	-0.67	-9.50	-2.14	-0.57	-9.55	-2.13	
4684929 5.27	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.10	0.03	0.01	14.00	39.50	-9.00	-0.67	-9.51	-2.11	-0.57	-9.55	-2.13	
4685009 5.30	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.02	0.00	14.69	39.50	-9.00	-0.67	-9.53	-2.13	-0.57	-9.55	-2.13	
4685085 5.31	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.08	0.03	0.00	14.69	39.75	-10.19	-0.65	-9.52	-2.13	-0.57	-9.55	-2.13	
4685163 5.25	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.08	0.03	0.00	14.25	39.75	-8.50	-0.66	-9.52	-2.14	-0.57	-9.55	-2.13	
4685241 5.22	213.75	-3.31	102.56	-0.00	-0.00	0.00	-0.10	0.03	0.00	14.25	39.50	-9.38	-0.67	-9.51	-2.13	-0.57	-9.55	-2.13	
4685321 5.27	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.12	0.05	0.00	14.25	39.06	-8.19	-0.69	-9.49	-2.13	-0.57	-9.55	-2.13	
4685400 5.22	213.75	-3.31	102.56	-0.00	0.00	-0.00	-0.11	0.03	-0.01	14.69	39.50	-9.00	-0.68	-9.51	-2.14	-0.57	-9.55	-2.13	
4685480 5.23	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.04	0.00	15.50	39.06	-7.69	-0.67	-9.50	-2.13	-0.57	-9.55	-2.13	
4685558 5.22	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.12	0.03	0.01	14.25	39.75	-7.69	-0.69	-9.52	-2.11	-0.57	-9.55	-2.13	
4685636 5.21	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.11	0.03	0.00	14.69	39.50	-9.38	-0.68	-9.51	-2.14	-0.57	-9.55	-2.13	
4685714 5.18	213.75	-3.31	102.56	0.00	0.00	0.00	-0.12	0.03	0.01	15.50	39.06	-8.50	-0.70	-9.51	-2.11	-0.57	-9.55	-2.13	
4685792 5.17	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.10	0.04	0.00	15.06	39.75	-8.06	-0.68	-9.51	-2.13	-0.57	-9.55	-2.13	
4685872 5.23	213.75	-3.31	102.56	0.00	0.00	0.00	-0.09	0.04	0.00	15.06	40.19	-9.38	-0.67	-9.50	-2.14	-0.57	-9.55	-2.13	
4685952 5.20	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.08	0.03	0.00	15.06	39.50	-8.19	-0.66	-9.52	-2.13	-0.57	-9.55	-2.13	
4686031 5.21	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.10	0.04	0.01	14.25	39.75	-9.00	-0.67	-9.51	-2.11	-0.57	-9.55	-2.13	
4686109 5.24	213.75	-3.31	102.56	-0.00	-0.00	0.00	-0.10	0.04	-0.02	14.69	39.50	-8.50	-0.68	-9.51	-2.16	-0.57	-9.55	-2.13	
4686187 5.25	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.04	-0.02	15.06	39.75	-8.06	-0.68	-9.51	-2.14	-0.57	-9.55	-2.13	
4686266 5.33	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.10	0.04	0.00	14.25	40.19	-8.50	-0.68	-9.50	-2.13	-0.57	-9.55	-2.13	
4686343 5.32	213.75	-3.31	102.56	-0.00	-0.00	0.00	-0.11	0.02	-0.03	14.69	39.06	-9.00	-0.69	-9.52	-2.17	-0.57	-9.55	-2.13	
4686422 5.32	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.10	0.05	0.02	14.69	39.75	-8.50	-0.68	-9.50	-2.10	-0.57	-9.55	-2.13	
4686500 5.28	213.75	-3.31	102.56	0.00	0.00	0.00	-0.12	0.03	-0.01	14.69	40.19	-8.06	-0.69	-9.51	-2.14	-0.57	-9.55	-2.13	
4686578 5.27	213.75	-3.31	102.56	0.00	-0.00	-0.00	-0.10	0.03	0.00	14.25	39.50	-8.50	-0.69	-9.53	-2.11	-0.57	-9.55	-2.13	
4686657 5.26	213.75	-3.31	102.56	0.00	0.00	0.00	-0.08	0.06	0.00	14.69	39.75	-8.50	-0.68	-9.50	-2.10	-0.57	-9.55	-2.13	
4686737 5.26	213.75	-3.31	102.56	0.00	0.00	0.00	-0.11	0.04	0.00	14.25	39.50	-8.50	-0.66	-9.53	-2.11	-0.57	-9.55	-2.13	
4686816 5.21	213.75	-3.31	102.56	0.00	-0.00	-0.00	-0.11	0.02	-0.01	14.25	39.75	-9.38	-0.69	-9.52	-2.14	-0.57	-9.55	-2.13	
4686894 5.23	213.75	-3.31	102.56	-0.00	0.00	-0.00	-0.10	0.04	-0.02	14.69	39.50	-9.38	-0.68	-9.51	-2.16	-0.57	-9.55	-2.13	
4686973 5.23	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.03	0.01	15.50	39.50	-8.06	-0.68	-9.51	-2.11	-0.57	-9.55	-2.13	
4687051 5.24	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.09	0.04	0.00	15.06	39.50	-9.38	-0.66	-9.50	-2.14	-0.57	-9.55	-2.13	
4687129 5.23	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.10	0.03	0.00	14.69	39.06	-9.00	-0.68	-9.51	-2.09	-0.57	-9.55	-2.13	
4687208 5.21	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.08	0.04	0.02	14.69	39.50	-9.00	-0.67	-9.51	-2.12	-0.57	-9.55	-2.13	
4687288 5.22	213.75	-3.31	102.56	-0.00	-0.00	0.00	-0.11	0.05	0.02	14.69	39.75	-8.19	-0.67	-9.51	-2.15	-0.57	-9.55	-2.13	
4687368 5.23	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.13	0.03	0.00	15.50	39.75	-8.06	-0.70	-9.51	-2.13	-0.57	-9.55	-2.13	
4687445 5.20	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.10	0.03	-0.02	15.50	40.19	-7.25	-0.68	-9.52	-2.16	-0.57	-9.55	-2.13	
4687523 5.22	213.75	-3.31	102.56	-0.00	0.00	-0.00	-0.09	0.03	-0.01	14.25	40.19	-9.00	-0.67	-9.52	-2.14	-0.57	-9.55	-2.13	
4687601 5.32	213.75	-3.31	102.56	-0.00	-0.00	-0.00	-0.09	0.03	0.00	14.69	39.06	-9.00	-0.66	-9.51	-2.13	-0.57	-9.55	-2.13	
4687680 5.32	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.11	0.04	0.00	14.25	40.56	-9.00	-0.68	-9.53	-2.13	-0.57	-9.55	-2.13	
4687759 5.25	213.75	-3.31	102.56	0.00	0.00	0.00	-0.09	0.04	-0.02	14.25	39.50	-9.00	-0.68	-9.51	-2.11	-0.57	-9.55	-2.13	
4687839 5.29	213.75	-3.31	102.56	-0.00	-0.00	0.00	-0.09	0.03	0.00	14.00	39.75	-9.38	-0.68	-9.51	-2.13	-0.57	-9.55	-2.13	
4687919 5.34	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.13	0.03	0.00	14.25	39.06	-7.69	-0.70	-9.51	-2.12	-0.57	-9.55	-2.13	
4687997 5.24	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.11	0.01	0.00	15.06	39.50	-8.50	-0.69	-9.53	-2.13	-0.57	-9.55	-2.13	
4688076 5.28	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.11	0.03	0.00	14.69	39.50	-9.00	-0.68	-9.52	-2.12	-0.57	-9.55	-2.13	
4688154 5.27	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.11	0.03	-0.01	14.69	39.50	-7.69	-0.69	-9.52	-2.15	-0.57	-9.55	-2.13	
4688232 5.29	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.08	0.04	0.00	14.25	39.50	-9.38	-0.69	-9.50	-2.10	-0.57	-9.55	-2.13	
4688311 5.25	213.75	-3.31	102.56	-0.00	0.00	-0.00	-0.10	0.04	-0.01	14.69	39.75	-9.00	-0.68	-9.52	-2.13	-0.57	-9.55	-2.13	
4688391 5.22	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.09	0.03	-0.01	14.25	39.50	-8.50	-0.68	-9.51	-2.15	-0.57	-9.55	-2.13	
4688471 5.22	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.11	0.04	0.01	15.50	39.75	-8.50	-0.68	-9.50	-2.11	-0.57	-9.55	-2.13	
4688548 5.25	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.10	0.02	-0.01	14.25	39.75	-8.50	-0.67	-9.52	-2.15	-0.57	-9.55	-2.13	
4688626 5.35	213.75	-3.31	102.56	0.00	0.00	0.00	-0.12	0.05	0.01	14.25	39.50	-9.00	-0.69	-9.50	-2.11	-0.57	-9.55	-2.13	
4688704 5.34	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.11	0.04	0.01	14.00	39.75	-8.50	-0.68	-9.51	-2.11	-0.57	-9.55	-2.13	
4688782 5.33	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.11	0.04	0.00	14.00	39.75	-8.50	-0.68	-9.52	-2.09	-0.57	-9.55	-2.13	
4688862 5.26	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.11	0.03	0.00	14.25	39.75	-8.50	-0.67	-9.51	-2.12	-0.57	-9.55	-2.13	
4688942 5.29	213.75	-3.31	102.56	-0.00	-0.00	-0.00	-0.11	0.02	0.01	15.06	39.50	-8.19	-0.69	-9.50	-2.16	-0.57	-9.55	-2.13	
4689022 5.37	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.10	0.03	0.01	15.06	39.06	-8.50	-0.68	-9.51	-2.11	-0.57	-9.55	-2.13	
4689100 5.35	213.75	-3.31	102.56	0.00	0.00	0.00	-0.12	0.03	-0.02	14.69	39.50	-9.00	-0.70	-9.51	-2.15	-0.57	-9.55	-2.13	
4689179 5.33	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.12	0.04	0.00	15.06	39.50	-9.38	-0.70	-9.51	-2.13	-0.57	-9.55	-2.13	
4689257 5.27	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.12	0.03	0.01	14.69	39.75	-8.50	-0.69	-9.51	-2.11	-0.57	-9.55	-2.13	
4689334 5.30	213.75	-3.31	102.56	0.00	-0.00	-0.00	-0.11	0.04	0.00	14.25	39.75	-8.50	-0.69	-9.51	-2.13	-0.57	-9.55	-2.13	
4689414 5.29	213.75	-3.31	102.56	0.00	-0.00	-0.00	-0.12	0.04	-0.01	15.50	39.50	-9.00	-0.68	-9.50	-2.11	-0.57	-9.55	-2.13	
4689494 5.24	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.12	0.02	0.00	14.25	39.06	-8.06	-0.67	-9.51	-2.15	-0.57	-9.55	-2.13	
4689573 5.26	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.10	0.04	0.00	15.06	39.06	-9.38	-0.68	-9.50	-2.13	-0.57	-9.55	-2.13	
4689651 5.18	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.10	0.03	-0.01	14.25	39.75	-9.75	-0.67	-9.51	-2.15	-0.57	-9.55	-2.13	
4689729 5.21	213.75	-3.31	102.56	0.00	-0.00	0.00	-0.10	0.02	0.04	14.25	39.75	-8.50	-0.68	-9.53	-2.08	-0.57	-9.55	-2.13	
4689807 5.24	213.75	-3.31	102.56	-0.00	0.00	-0.00	-0.10	0.03	-0.01	14.25	39.75	-7.25	-0.67	-9.52	-2.14	-0.57	-9.55	-2.13	
4689885 5.20	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.12	0.02	0.00	13.56	39.75	-9.00	-0.68	-9.51	-2.11	-0.57	-9.55	-2.13	
4689965 5.19	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.03	0.00	14.00	39.50	-9.00	-0.69	-9.51	-2.12	-0.57	-9.55	-2.13	
4690045 5.15	213.75	-3.31	102.56	0.00	-0.00	-0.00	-0.11	0.03	0.00	14.69	39.75	-9.00	-0.67	-9.52	-2.16	-0.57	-9.55	-2.13	
4690125 5.20	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.11	0.05	0.00	14.69	39.75	-8.50	-0.68	-9.50	-2.13	-0.57	-9.55	-2.13	
4690203 5.23	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.10	0.03	0.01	14.69	39.50	-9.00	-0.68	-9.51	-2.11	-0.57	-9.55	-2.13	
4690282 5.29	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.11	0.03	-0.01	14.25	39.75	-8.50	-0.69	-9.51	-2.14	-0.57	-9.55	-2.13	
4690359 5.31	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.10	0.05	0.00	14.25	40.19	-8.50	-0.68	-9.50	-2.12	-0.57	-9.55	-2.13	
4690437 5.25	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.03	0.00	13.56	39.50	-8.50	-0.68	-9.51	-2.11	-0.57	-9.55	-2.13	
4690517 5.28	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.10	0.03	0.00	15.06	39.50	-7.69	-0.67	-9.51	-2.11	-0.57	-9.55	-2.13	
4690597 5.29	213.75	-3.31	102.56	-0.00	-0.00	0.00	-0.11	0.03	0.00	14.69	39.50	-8.50	-0.70	-9.51	-2.13	-0.57	-9.55	-2.13	
4690677 5.33	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.08	0.05	0.00	14.25	40.19	-8.06	-0.65	-9.50	-2.12	-0.57	-9.55	-2.13	
4690754 5.33	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.11	0.06	-0.02	14.00	39.50	-8.50	-0.69	-9.49	-2.16	-0.57	-9.55	-2.13	
4690832 5.32	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.11	0.03	0.00	14.69	40.56	-7.69	-0.69	-9.51	-2.12	-0.57	-9.55	-2.13	
4690910 5.28	213.75	-3.31	102.56	0.00	0.00	-0.00	-0.12	0.03	0.00	13.19	39.75	-9.38	-0.70	-9.52	-2.12	-0.57	-9.55	-2.13	
4690988 5.33	213.75	-3.31	102.56	-0.00	0.00	0.00	-0.08	0.05	0.02	14.69	39.06	-9.00	-0.67	-9.52	-2.10	-0.57	-9.55	-2.13	
4691068 5.36	213.75	-3.31	102.56	-0.00	-0.00	0.00	-0.13	0.04	0.00	14.00	40.19	-8.50	-0.66	-9.50	-2.14	-0.57	-9.55	-2.13	
4691148 5.37	213.75	-3.31	102.56	0.00	0.00	0.00	-0.11	0.04	0.00	14.25	39.75	-9.00	-0.67	-9.51	-2.12	-0.57	-9.55	-2.13	
4691228 5.43	213.75	-3.31	102.56	0.00	0.00	0.00	-0.10	0.02	0.00	15.50	39.50	-8.19	-0.67	-9.53	-2.13	-0.57	-9.55	-2.13	
4691306 5.46	213.75	-3.31	102.56	0.00	0.00	0.00	-0.12	0.03	0.00	14.69	40.56	-7.69	-0.69	-9.52	-2.14	-0.57	-9.55	-2.13	
